"id","zipcode","facility_name","facility_code"
"dhl_facility_08914",8914,"BCN-PUE",8
"dhl_facility_08915",8915,"BCN-PUE",8
"dhl_facility_08916",8916,"BCN-PUE",8
"dhl_facility_08917",8917,"BCN-PUE",8
"dhl_facility_08918",8918,"BCN-PUE",8
"dhl_facility_08921",8921,"BCN-PUE",8
"dhl_facility_08922",8922,"BCN-PUE",8
"dhl_facility_08923",8923,"BCN-PUE",8
"dhl_facility_08924",8924,"BCN-PUE",8
"dhl_facility_08930",8930,"BCN-PUE",8
"dhl_facility_08940",8940,"BCN-PUE",8
"dhl_facility_08950",8950,"BCN-PUE",8
"dhl_facility_08960",8960,"BCN-PUE",8
"dhl_facility_08970",8970,"BCN-PUE",8
"dhl_facility_08980",8980,"BCN-PUE",8
"dhl_facility_09001",9001,"BURGOS",9
"dhl_facility_09002",9002,"BURGOS",9
"dhl_facility_09003",9003,"BURGOS",9
"dhl_facility_09004",9004,"BURGOS",9
"dhl_facility_09005",9005,"BURGOS",9
"dhl_facility_09006",9006,"BURGOS",9
"dhl_facility_09007",9007,"BURGOS",9
"dhl_facility_09080",9080,"BURGOS",9
"dhl_facility_09100",9100,"BURGOS",9
"dhl_facility_09107",9107,"BURGOS",9
"dhl_facility_09108",9108,"BURGOS",9
"dhl_facility_09109",9109,"BURGOS",9
"dhl_facility_09110",9110,"BURGOS",9
"dhl_facility_09119",9119,"BURGOS",9
"dhl_facility_09120",9120,"BURGOS",9
"dhl_facility_09123",9123,"BURGOS",9
"dhl_facility_09124",9124,"BURGOS",9
"dhl_facility_09125",9125,"BURGOS",9
"dhl_facility_09126",9126,"BURGOS",9
"dhl_facility_09127",9127,"BURGOS",9
"dhl_facility_09128",9128,"BURGOS",9
"dhl_facility_09129",9129,"BURGOS",9
"dhl_facility_09130",9130,"BURGOS",9
"dhl_facility_09131",9131,"BURGOS",9
"dhl_facility_09132",9132,"BURGOS",9
"dhl_facility_09133",9133,"BURGOS",9
"dhl_facility_09134",9134,"BURGOS",9
"dhl_facility_09135",9135,"BURGOS",9
"dhl_facility_09136",9136,"BURGOS",9
"dhl_facility_09139",9139,"BURGOS",9
"dhl_facility_09140",9140,"BURGOS",9
"dhl_facility_09141",9141,"BURGOS",9
"dhl_facility_09142",9142,"BURGOS",9
"dhl_facility_09143",9143,"BURGOS",9
"dhl_facility_09144",9144,"BURGOS",9
"dhl_facility_09145",9145,"BURGOS",9
"dhl_facility_09146",9146,"BURGOS",9
"dhl_facility_09150",9150,"BURGOS",9
"dhl_facility_09159",9159,"BURGOS",9
"dhl_facility_09190",9190,"BURGOS",9
"dhl_facility_09191",9191,"BURGOS",9
"dhl_facility_09192",9192,"BURGOS",9
"dhl_facility_09193",9193,"BURGOS",9
"dhl_facility_09194",9194,"BURGOS",9
"dhl_facility_09195",9195,"BURGOS",9
"dhl_facility_09196",9196,"BURGOS",9
"dhl_facility_09197",9197,"BURGOS",9
"dhl_facility_09198",9198,"BURGOS",9
"dhl_facility_09199",9199,"BURGOS",9
"dhl_facility_09200",9200,"VITORIA",1
"dhl_facility_09210",9210,"BURGOS",9
"dhl_facility_09211",9211,"BURGOS",9
"dhl_facility_09212",9212,"BURGOS",9
"dhl_facility_09213",9213,"BURGOS",9
"dhl_facility_09214",9214,"BURGOS",9
"dhl_facility_09215",9215,"VITORIA",1
"dhl_facility_09216",9216,"VITORIA",1
"dhl_facility_09217",9217,"VITORIA",1
"dhl_facility_09218",9218,"VITORIA",1
"dhl_facility_09219",9219,"BURGOS",9
"dhl_facility_09220",9220,"BURGOS",9
"dhl_facility_09226",9226,"BURGOS",9
"dhl_facility_09227",9227,"BURGOS",9
"dhl_facility_09228",9228,"BURGOS",9
"dhl_facility_09229",9229,"BURGOS",9
"dhl_facility_09230",9230,"BURGOS",9
"dhl_facility_09233",9233,"BURGOS",9
"dhl_facility_09239",9239,"BURGOS",9
"dhl_facility_09240",9240,"BURGOS",9
"dhl_facility_09244",9244,"BURGOS",9
"dhl_facility_09245",9245,"BURGOS",9
"dhl_facility_09246",9246,"BURGOS",9
"dhl_facility_09247",9247,"BURGOS",9
"dhl_facility_09248",9248,"BURGOS",9
"dhl_facility_09249",9249,"BURGOS",9
"dhl_facility_09250",9250,"BURGOS",9
"dhl_facility_09257",9257,"BURGOS",9
"dhl_facility_09258",9258,"BURGOS",9
"dhl_facility_09259",9259,"BURGOS",9
"dhl_facility_09260",9260,"BURGOS",9
"dhl_facility_09267",9267,"BURGOS",9
"dhl_facility_09268",9268,"BURGOS",9
"dhl_facility_09269",9269,"BURGOS",9
"dhl_facility_09270",9270,"BURGOS",9
"dhl_facility_09271",9271,"BURGOS",9
"dhl_facility_09272",9272,"BURGOS",9
"dhl_facility_09280",9280,"BURGOS",9
"dhl_facility_09285",9285,"BURGOS",9
"dhl_facility_09289",9289,"BURGOS",9
"dhl_facility_09290",9290,"BURGOS",9
"dhl_facility_09291",9291,"BURGOS",9
"dhl_facility_09292",9292,"BURGOS",9
"dhl_facility_09293",9293,"BURGOS",9
"dhl_facility_09294",9294,"VITORIA",1
"dhl_facility_09300",9300,"BURGOS",9
"dhl_facility_09310",9310,"BURGOS",9
"dhl_facility_09311",9311,"BURGOS",9
"dhl_facility_09312",9312,"BURGOS",9
"dhl_facility_09314",9314,"BURGOS",9
"dhl_facility_09315",9315,"BURGOS",9
"dhl_facility_09316",9316,"BURGOS",9
"dhl_facility_09317",9317,"BURGOS",9
"dhl_facility_09318",9318,"BURGOS",9
"dhl_facility_09320",9320,"BURGOS",9
"dhl_facility_09330",9330,"BURGOS",9
"dhl_facility_09339",9339,"BURGOS",9
"dhl_facility_09340",9340,"BURGOS",9
"dhl_facility_09341",9341,"BURGOS",9
"dhl_facility_09342",9342,"BURGOS",9
"dhl_facility_09343",9343,"BURGOS",9
"dhl_facility_09344",9344,"BURGOS",9
"dhl_facility_09345",9345,"BURGOS",9
"dhl_facility_09346",9346,"BURGOS",9
"dhl_facility_09347",9347,"BURGOS",9
"dhl_facility_09348",9348,"BURGOS",9
"dhl_facility_09349",9349,"BURGOS",9
"dhl_facility_09350",9350,"BURGOS",9
"dhl_facility_09360",9360,"BURGOS",9
"dhl_facility_09370",9370,"BURGOS",9
"dhl_facility_09390",9390,"BURGOS",9
"dhl_facility_09391",9391,"BURGOS",9
"dhl_facility_09400",9400,"BURGOS",9
"dhl_facility_09410",9410,"BURGOS",9
"dhl_facility_09417",9417,"BURGOS",9
"dhl_facility_09420",9420,"BURGOS",9
"dhl_facility_09430",9430,"BURGOS",9
"dhl_facility_09440",9440,"BURGOS",9
"dhl_facility_09441",9441,"BURGOS",9
"dhl_facility_09443",9443,"BURGOS",9
"dhl_facility_09450",9450,"BURGOS",9
"dhl_facility_09451",9451,"BURGOS",9
"dhl_facility_09452",9452,"BURGOS",9
"dhl_facility_09453",9453,"BURGOS",9
"dhl_facility_09454",9454,"BURGOS",9
"dhl_facility_09460",9460,"BURGOS",9
"dhl_facility_09461",9461,"BURGOS",9
"dhl_facility_09462",9462,"BURGOS",9
"dhl_facility_09470",9470,"BURGOS",9
"dhl_facility_09471",9471,"BURGOS",9
"dhl_facility_09490",9490,"BURGOS",9
"dhl_facility_09491",9491,"BURGOS",9
"dhl_facility_09492",9492,"BURGOS",9
"dhl_facility_09493",9493,"BURGOS",9
"dhl_facility_09500",9500,"BURGOS",9
"dhl_facility_09510",9510,"BURGOS",9
"dhl_facility_09511",9511,"BURGOS",9
"dhl_facility_09512",9512,"BURGOS",9
"dhl_facility_09513",9513,"BURGOS",9
"dhl_facility_09514",9514,"BURGOS",9
"dhl_facility_09515",9515,"BURGOS",9
"dhl_facility_09520",9520,"BURGOS",9
"dhl_facility_09530",9530,"BURGOS",9
"dhl_facility_09540",9540,"BURGOS",9
"dhl_facility_09549",9549,"BURGOS",9
"dhl_facility_09550",9550,"BURGOS",9
"dhl_facility_09551",9551,"BURGOS",9
"dhl_facility_09552",9552,"BURGOS",9
"dhl_facility_09553",9553,"BURGOS",9
"dhl_facility_09554",9554,"BURGOS",9
"dhl_facility_09555",9555,"BURGOS",9
"dhl_facility_09556",9556,"BURGOS",9
"dhl_facility_09557",9557,"BURGOS",9
"dhl_facility_09558",9558,"BURGOS",9
"dhl_facility_09559",9559,"BURGOS",9
"dhl_facility_09560",9560,"BURGOS",9
"dhl_facility_09566",9566,"BURGOS",9
"dhl_facility_09567",9567,"BURGOS",9
"dhl_facility_09568",9568,"BURGOS",9
"dhl_facility_09569",9569,"BURGOS",9
"dhl_facility_09570",9570,"BURGOS",9
"dhl_facility_09571",9571,"BURGOS",9
"dhl_facility_09572",9572,"BURGOS",9
"dhl_facility_09573",9573,"BURGOS",9
"dhl_facility_09574",9574,"BURGOS",9
"dhl_facility_09575",9575,"BURGOS",9
"dhl_facility_09580",9580,"BURGOS",9
"dhl_facility_09585",9585,"BURGOS",9
"dhl_facility_09586",9586,"BURGOS",9
"dhl_facility_09587",9587,"BURGOS",9
"dhl_facility_09588",9588,"BURGOS",9
"dhl_facility_09589",9589,"BURGOS",9
"dhl_facility_09591",9591,"BURGOS",9
"dhl_facility_09592",9592,"BURGOS",9
"dhl_facility_09593",9593,"BURGOS",9
"dhl_facility_09594",9594,"BURGOS",9
"dhl_facility_09600",9600,"BURGOS",9
"dhl_facility_09610",9610,"BURGOS",9
"dhl_facility_09611",9611,"BURGOS",9
"dhl_facility_09612",9612,"BURGOS",9
"dhl_facility_09613",9613,"BURGOS",9
"dhl_facility_09614",9614,"BURGOS",9
"dhl_facility_09615",9615,"BURGOS",9
"dhl_facility_09620",9620,"BURGOS",9
"dhl_facility_09640",9640,"BURGOS",9
"dhl_facility_09650",9650,"BURGOS",9
"dhl_facility_09651",9651,"BURGOS",9
"dhl_facility_09660",9660,"BURGOS",9
"dhl_facility_09670",9670,"BURGOS",9
"dhl_facility_09679",9679,"BURGOS",9
"dhl_facility_09680",9680,"BURGOS",9
"dhl_facility_09690",9690,"BURGOS",9
"dhl_facility_09691",9691,"BURGOS",9
"dhl_facility_09692",9692,"BURGOS",9
"dhl_facility_09693",9693,"BURGOS",9
"dhl_facility_10001",10001,"CACERES",10
"dhl_facility_10002",10002,"CACERES",10
"dhl_facility_10003",10003,"CACERES",10
"dhl_facility_10004",10004,"CACERES",10
"dhl_facility_10005",10005,"CACERES",10
"dhl_facility_10080",10080,"CACERES",10
"dhl_facility_10100",10100,"CACERES",10
"dhl_facility_10108",10108,"CACERES",10
"dhl_facility_10109",10109,"CACERES",10
"dhl_facility_10110",10110,"CACERES",10
"dhl_facility_10120",10120,"CACERES",10
"dhl_facility_10129",10129,"CACERES",10
"dhl_facility_10130",10130,"CACERES",10
"dhl_facility_10131",10131,"CACERES",10
"dhl_facility_10132",10132,"CACERES",10
"dhl_facility_10133",10133,"CACERES",10
"dhl_facility_10134",10134,"CACERES",10
"dhl_facility_10135",10135,"CACERES",10
"dhl_facility_10136",10136,"CACERES",10
"dhl_facility_10137",10137,"CACERES",10
"dhl_facility_10140",10140,"CACERES",10
"dhl_facility_10150",10150,"CACERES",10
"dhl_facility_10160",10160,"CACERES",10
"dhl_facility_10161",10161,"CACERES",10
"dhl_facility_10162",10162,"CACERES",10
"dhl_facility_10163",10163,"CACERES",10
"dhl_facility_10164",10164,"CACERES",10
"dhl_facility_10170",10170,"CACERES",10
"dhl_facility_10180",10180,"CACERES",10
"dhl_facility_10181",10181,"CACERES",10
"dhl_facility_10182",10182,"CACERES",10
"dhl_facility_10183",10183,"CACERES",10
"dhl_facility_10184",10184,"CACERES",10
"dhl_facility_10185",10185,"CACERES",10
"dhl_facility_10186",10186,"CACERES",10
"dhl_facility_10187",10187,"CACERES",10
"dhl_facility_10189",10189,"CACERES",10
"dhl_facility_10190",10190,"CACERES",10
"dhl_facility_10191",10191,"CACERES",10
"dhl_facility_10192",10192,"CACERES",10
"dhl_facility_10193",10193,"CACERES",10
"dhl_facility_10194",10194,"CACERES",10
"dhl_facility_10195",10195,"CACERES",10
"dhl_facility_10196",10196,"CACERES",10
"dhl_facility_10197",10197,"CACERES",10
"dhl_facility_10198",10198,"CACERES",10
"dhl_facility_10199",10199,"CACERES",10
"dhl_facility_10200",10200,"CACERES",10
"dhl_facility_10210",10210,"CACERES",10
"dhl_facility_10220",10220,"CACERES",10
"dhl_facility_10230",10230,"CACERES",10
"dhl_facility_10240",10240,"CACERES",10
"dhl_facility_10250",10250,"CACERES",10
"dhl_facility_10251",10251,"CACERES",10
"dhl_facility_10252",10252,"CACERES",10
"dhl_facility_10260",10260,"CACERES",10
"dhl_facility_10261",10261,"CACERES",10
"dhl_facility_10262",10262,"CACERES",10
"dhl_facility_10263",10263,"CACERES",10
"dhl_facility_10270",10270,"CACERES",10
"dhl_facility_10271",10271,"CACERES",10
"dhl_facility_10280",10280,"CACERES",10
"dhl_facility_10290",10290,"CACERES",10
"dhl_facility_10291",10291,"CACERES",10
"dhl_facility_10292",10292,"CACERES",10
"dhl_facility_10300",10300,"CAC-NAVALMORAL",10
"dhl_facility_10310",10310,"CAC-NAVALMORAL",10
"dhl_facility_10317",10317,"CAC-NAVALMORAL",10
"dhl_facility_10318",10318,"CAC-NAVALMORAL",10
"dhl_facility_10319",10319,"CAC-NAVALMORAL",10
"dhl_facility_10320",10320,"CAC-NAVALMORAL",10
"dhl_facility_10328",10328,"CAC-NAVALMORAL",10
"dhl_facility_10329",10329,"CAC-NAVALMORAL",10
"dhl_facility_10330",10330,"CACERES",10
"dhl_facility_10331",10331,"CAC-NAVALMORAL",10
"dhl_facility_10332",10332,"CAC-NAVALMORAL",10
"dhl_facility_10333",10333,"CACERES",10
"dhl_facility_10334",10334,"CAC-NAVALMORAL",10
"dhl_facility_10335",10335,"CAC-NAVALMORAL",10
"dhl_facility_10340",10340,"CAC-NAVALMORAL",10
"dhl_facility_10341",10341,"CAC-NAVALMORAL",10
"dhl_facility_10350",10350,"CAC-NAVALMORAL",10
"dhl_facility_10359",10359,"CAC-NAVALMORAL",10
"dhl_facility_10360",10360,"CAC-NAVALMORAL",10
"dhl_facility_10370",10370,"CACERES",10
"dhl_facility_10371",10371,"CAC-NAVALMORAL",10
"dhl_facility_10372",10372,"CAC-NAVALMORAL",10
"dhl_facility_10373",10373,"CACERES",10
"dhl_facility_10374",10374,"CACERES",10
"dhl_facility_10380",10380,"CAC-NAVALMORAL",10
"dhl_facility_10390",10390,"CAC-NAVALMORAL",10
"dhl_facility_10391",10391,"CAC-NAVALMORAL",10
"dhl_facility_10392",10392,"CAC-NAVALMORAL",10
"dhl_facility_10393",10393,"CAC-NAVALMORAL",10
"dhl_facility_10394",10394,"CAC-NAVALMORAL",10
"dhl_facility_10395",10395,"CAC-NAVALMORAL",10
"dhl_facility_10396",10396,"CAC-NAVALMORAL",10
"dhl_facility_10400",10400,"CAC-NAVALMORAL",10
"dhl_facility_10410",10410,"CAC-NAVALMORAL",10
"dhl_facility_10411",10411,"CAC-NAVALMORAL",10
"dhl_facility_10412",10412,"CAC-NAVALMORAL",10
"dhl_facility_10413",10413,"CAC-NAVALMORAL",10
"dhl_facility_10414",10414,"CAC-NAVALMORAL",10
"dhl_facility_10420",10420,"CAC-NAVALMORAL",10
"dhl_facility_10430",10430,"CAC-NAVALMORAL",10
"dhl_facility_10440",10440,"CAC-NAVALMORAL",10
"dhl_facility_10450",10450,"CAC-NAVALMORAL",10
"dhl_facility_10459",10459,"CAC-NAVALMORAL",10
"dhl_facility_10460",10460,"CAC-NAVALMORAL",10
"dhl_facility_10470",10470,"CACERES",10
"dhl_facility_10480",10480,"CAC-NAVALMORAL",10
"dhl_facility_10490",10490,"CACERES",10
"dhl_facility_10491",10491,"CAC-NAVALMORAL",10
"dhl_facility_10492",10492,"CACERES",10
"dhl_facility_10493",10493,"CAC-NAVALMORAL",10
"dhl_facility_10500",10500,"CACERES",10
"dhl_facility_10509",10509,"CACERES",10
"dhl_facility_10510",10510,"CACERES",10
"dhl_facility_10511",10511,"CACERES",10
"dhl_facility_10512",10512,"CACERES",10
"dhl_facility_10513",10513,"CACERES",10
"dhl_facility_10514",10514,"CACERES",10
"dhl_facility_10515",10515,"CACERES",10
"dhl_facility_10516",10516,"CACERES",10
"dhl_facility_10517",10517,"CACERES",10
"dhl_facility_10518",10518,"CACERES",10
"dhl_facility_10519",10519,"CACERES",10
"dhl_facility_10520",10520,"CAC-NAVALMORAL",10
"dhl_facility_10528",10528,"CACERES",10
"dhl_facility_10529",10529,"CAC-NAVALMORAL",10
"dhl_facility_10530",10530,"CAC-PLASENCIA",10
"dhl_facility_10540",10540,"CAC-PLASENCIA",10
"dhl_facility_10550",10550,"CACERES",10
"dhl_facility_10560",10560,"CACERES",10
"dhl_facility_10570",10570,"CACERES",10
"dhl_facility_10580",10580,"CACERES",10
"dhl_facility_10590",10590,"CACERES",10
"dhl_facility_10591",10591,"CACERES",10
"dhl_facility_10592",10592,"CACERES",10
"dhl_facility_10593",10593,"CACERES",10
"dhl_facility_10600",10600,"CAC-PLASENCIA",10
"dhl_facility_10610",10610,"CAC-PLASENCIA",10
"dhl_facility_10611",10611,"CAC-PLASENCIA",10
"dhl_facility_10612",10612,"CAC-PLASENCIA",10
"dhl_facility_10613",10613,"CAC-PLASENCIA",10
"dhl_facility_10614",10614,"CAC-PLASENCIA",10
"dhl_facility_10615",10615,"CAC-PLASENCIA",10
"dhl_facility_10616",10616,"CAC-PLASENCIA",10
"dhl_facility_10617",10617,"CAC-PLASENCIA",10
"dhl_facility_10620",10620,"CAC-PLASENCIA",10
"dhl_facility_10623",10623,"CAC-PLASENCIA",10
"dhl_facility_10624",10624,"CAC-PLASENCIA",10
"dhl_facility_10625",10625,"CAC-PLASENCIA",10
"dhl_facility_10626",10626,"CAC-PLASENCIA",10
"dhl_facility_10627",10627,"CAC-PLASENCIA",10
"dhl_facility_10628",10628,"CAC-PLASENCIA",10
"dhl_facility_10629",10629,"CAC-PLASENCIA",10
"dhl_facility_10630",10630,"CAC-PLASENCIA",10
"dhl_facility_10638",10638,"CAC-PLASENCIA",10
"dhl_facility_10639",10639,"CAC-PLASENCIA",10
"dhl_facility_10640",10640,"CAC-PLASENCIA",10
"dhl_facility_10649",10649,"CAC-PLASENCIA",10
"dhl_facility_10650",10650,"CAC-PLASENCIA",10
"dhl_facility_10660",10660,"CAC-PLASENCIA",10
"dhl_facility_10661",10661,"CAC-PLASENCIA",10
"dhl_facility_10662",10662,"CAC-PLASENCIA",10
"dhl_facility_10663",10663,"CAC-PLASENCIA",10
"dhl_facility_10664",10664,"CAC-PLASENCIA",10
"dhl_facility_10665",10665,"CAC-PLASENCIA",10
"dhl_facility_10666",10666,"CAC-PLASENCIA",10
"dhl_facility_10667",10667,"CAC-PLASENCIA",10
"dhl_facility_10668",10668,"CACERES",10
"dhl_facility_10670",10670,"CAC-PLASENCIA",10
"dhl_facility_10671",10671,"CAC-PLASENCIA",10
"dhl_facility_10672",10672,"CAC-PLASENCIA",10
"dhl_facility_10680",10680,"CAC-PLASENCIA",10
"dhl_facility_10690",10690,"CAC-PLASENCIA",10
"dhl_facility_10691",10691,"CAC-PLASENCIA",10
"dhl_facility_10692",10692,"CACERES",10
"dhl_facility_10693",10693,"CAC-PLASENCIA",10
"dhl_facility_10694",10694,"CAC-PLASENCIA",10
"dhl_facility_10695",10695,"CACERES",10
"dhl_facility_10696",10696,"CAC-PLASENCIA",10
"dhl_facility_10697",10697,"CAC-PLASENCIA",10
"dhl_facility_10700",10700,"CAC-PLASENCIA",10
"dhl_facility_10710",10710,"CACERES",10
"dhl_facility_10711",10711,"CAC-PLASENCIA",10
"dhl_facility_10712",10712,"CAC-PLASENCIA",10
"dhl_facility_10720",10720,"CAC-PLASENCIA",10
"dhl_facility_10728",10728,"CAC-PLASENCIA",10
"dhl_facility_10729",10729,"CAC-PLASENCIA",10
"dhl_facility_10730",10730,"CAC-PLASENCIA",10
"dhl_facility_10739",10739,"CACERES",10
"dhl_facility_10740",10740,"CAC-PLASENCIA",10
"dhl_facility_10748",10748,"CACERES",10
"dhl_facility_10749",10749,"CAC-PLASENCIA",10
"dhl_facility_10750",10750,"CAC-PLASENCIA",10
"dhl_facility_10759",10759,"CAC-PLASENCIA",10
"dhl_facility_10800",10800,"CACERES",10
"dhl_facility_10810",10810,"CAC-PLASENCIA",10
"dhl_facility_10811",10811,"CACERES",10
"dhl_facility_10812",10812,"CACERES",10
"dhl_facility_10813",10813,"CACERES",10
"dhl_facility_10814",10814,"CACERES",10
"dhl_facility_10815",10815,"CACERES",10
"dhl_facility_10816",10816,"CAC-PLASENCIA",10
"dhl_facility_10817",10817,"CACERES",10
"dhl_facility_10818",10818,"CACERES",10
"dhl_facility_10820",10820,"CACERES",10
"dhl_facility_10828",10828,"CACERES",10
"dhl_facility_10829",10829,"CACERES",10
"dhl_facility_10830",10830,"CACERES",10
"dhl_facility_10839",10839,"CACERES",10
"dhl_facility_10840",10840,"CAC-PLASENCIA",10
"dhl_facility_10848",10848,"CACERES",10
"dhl_facility_10849",10849,"CACERES",10
"dhl_facility_10850",10850,"CACERES",10
"dhl_facility_10857",10857,"CACERES",10
"dhl_facility_10858",10858,"CACERES",10
"dhl_facility_10859",10859,"CACERES",10
"dhl_facility_10860",10860,"CACERES",10
"dhl_facility_10864",10864,"CACERES",10
"dhl_facility_10865",10865,"CACERES",10
"dhl_facility_10866",10866,"CACERES",10
"dhl_facility_10867",10867,"CACERES",10
"dhl_facility_10868",10868,"CAC-PLASENCIA",10
"dhl_facility_10869",10869,"CAC-PLASENCIA",10
"dhl_facility_10870",10870,"CACERES",10
"dhl_facility_10879",10879,"CACERES",10
"dhl_facility_10880",10880,"CACERES",10
"dhl_facility_10881",10881,"CACERES",10
"dhl_facility_10882",10882,"CACERES",10
"dhl_facility_10883",10883,"CACERES",10
"dhl_facility_10890",10890,"CACERES",10
"dhl_facility_10891",10891,"CACERES",10
"dhl_facility_10892",10892,"CACERES",10
"dhl_facility_10893",10893,"CACERES",10
"dhl_facility_10894",10894,"CACERES",10
"dhl_facility_10895",10895,"CACERES",10
"dhl_facility_10896",10896,"CACERES",10
"dhl_facility_10897",10897,"CACERES",10
"dhl_facility_10900",10900,"CACERES",10
"dhl_facility_10910",10910,"CACERES",10
"dhl_facility_10920",10920,"CACERES",10
"dhl_facility_10930",10930,"CACERES",10
"dhl_facility_10940",10940,"CACERES",10
"dhl_facility_10950",10950,"CACERES",10
"dhl_facility_10960",10960,"CACERES",10
"dhl_facility_10970",10970,"CACERES",10
"dhl_facility_10980",10980,"CACERES",10
"dhl_facility_10989",10989,"CACERES",10
"dhl_facility_10990",10990,"CACERES",10
"dhl_facility_10991",10991,"CACERES",10
"dhl_facility_11001",11001,"CADIZ",11
"dhl_facility_11002",11002,"CADIZ",11
"dhl_facility_11003",11003,"CADIZ",11
"dhl_facility_11004",11004,"CADIZ",11
"dhl_facility_11005",11005,"CADIZ",11
"dhl_facility_11006",11006,"CADIZ",11
"dhl_facility_11007",11007,"CADIZ",11
"dhl_facility_11008",11008,"CADIZ",11
"dhl_facility_11009",11009,"CADIZ",11
"dhl_facility_11010",11010,"CADIZ",11
"dhl_facility_11011",11011,"CADIZ",11
"dhl_facility_11012",11012,"CADIZ",11
"dhl_facility_11080",11080,"CADIZ",11
"dhl_facility_11100",11100,"CADIZ",11
"dhl_facility_11110",11110,"CADIZ",11
"dhl_facility_11120",11120,"CADIZ",11
"dhl_facility_11130",11130,"CADIZ",11
"dhl_facility_11138",11138,"CADIZ",11
"dhl_facility_11139",11139,"CADIZ",11
"dhl_facility_11140",11140,"CADIZ",11
"dhl_facility_11149",11149,"CADIZ",11
"dhl_facility_11150",11150,"CADIZ",11
"dhl_facility_11158",11158,"CADIZ",11
"dhl_facility_11159",11159,"CADIZ",11
"dhl_facility_11160",11160,"CADIZ",11
"dhl_facility_11170",11170,"CADIZ",11
"dhl_facility_11178",11178,"CADIZ",11
"dhl_facility_11179",11179,"CADIZ",11
"dhl_facility_11180",11180,"CADIZ",11
"dhl_facility_11190",11190,"CADIZ",11
"dhl_facility_11200",11200,"CAD-ALGECIRAS",11
"dhl_facility_11201",11201,"CAD-ALGECIRAS",11
"dhl_facility_11202",11202,"CAD-ALGECIRAS",11
"dhl_facility_11203",11203,"CAD-ALGECIRAS",11
"dhl_facility_11204",11204,"CAD-ALGECIRAS",11
"dhl_facility_11205",11205,"CAD-ALGECIRAS",11
"dhl_facility_11206",11206,"CAD-ALGECIRAS",11
"dhl_facility_11207",11207,"CAD-ALGECIRAS",11
"dhl_facility_11300",11300,"CAD-ALGECIRAS",11
"dhl_facility_11310",11310,"CAD-ALGECIRAS",11
"dhl_facility_11311",11311,"CAD-ALGECIRAS",11
"dhl_facility_11312",11312,"CAD-ALGECIRAS",11
"dhl_facility_11313",11313,"CAD-ALGECIRAS",11
"dhl_facility_11314",11314,"CAD-ALGECIRAS",11
"dhl_facility_11315",11315,"CAD-ALGECIRAS",11
"dhl_facility_11320",11320,"CAD-ALGECIRAS",11
"dhl_facility_11330",11330,"CAD-ALGECIRAS",11
"dhl_facility_11339",11339,"CAD-ALGECIRAS",11
"dhl_facility_11340",11340,"CAD-ALGECIRAS",11
"dhl_facility_11349",11349,"CAD-ALGECIRAS",11
"dhl_facility_11350",11350,"CAD-ALGECIRAS",11
"dhl_facility_11351",11351,"CAD-ALGECIRAS",11
"dhl_facility_11360",11360,"CAD-ALGECIRAS",11
"dhl_facility_11368",11368,"CAD-ALGECIRAS",11
"dhl_facility_11369",11369,"CAD-ALGECIRAS",11
"dhl_facility_11370",11370,"CAD-ALGECIRAS",11
"dhl_facility_11379",11379,"CAD-ALGECIRAS",11
"dhl_facility_11380",11380,"CAD-ALGECIRAS",11
"dhl_facility_11390",11390,"CAD-ALGECIRAS",11
"dhl_facility_11391",11391,"CAD-ALGECIRAS",11
"dhl_facility_11392",11392,"CAD-ALGECIRAS",11
"dhl_facility_11393",11393,"CADIZ",11
"dhl_facility_11400",11400,"CADIZ",11
"dhl_facility_11401",11401,"CADIZ",11
"dhl_facility_11402",11402,"CADIZ",11
"dhl_facility_11403",11403,"CADIZ",11
"dhl_facility_11404",11404,"CADIZ",11
"dhl_facility_11405",11405,"CADIZ",11
"dhl_facility_11406",11406,"CADIZ",11
"dhl_facility_11407",11407,"CADIZ",11
"dhl_facility_11408",11408,"CADIZ",11
"dhl_facility_11500",11500,"CADIZ",11
"dhl_facility_11510",11510,"CADIZ",11
"dhl_facility_11518",11518,"CADIZ",11
"dhl_facility_11519",11519,"CADIZ",11
"dhl_facility_11520",11520,"CADIZ",11
"dhl_facility_11530",11530,"CADIZ",11
"dhl_facility_11540",11540,"CADIZ",11
"dhl_facility_11549",11549,"CADIZ",11
"dhl_facility_11550",11550,"CADIZ",11
"dhl_facility_11560",11560,"CADIZ",11
"dhl_facility_11570",11570,"CADIZ",11
"dhl_facility_11579",11579,"CADIZ",11
"dhl_facility_11580",11580,"CADIZ",11
"dhl_facility_11589",11589,"CADIZ",11
"dhl_facility_11590",11590,"CADIZ",11
"dhl_facility_11591",11591,"CADIZ",11
"dhl_facility_11592",11592,"CADIZ",11
"dhl_facility_11593",11593,"CADIZ",11
"dhl_facility_11594",11594,"CADIZ",11
"dhl_facility_11595",11595,"CADIZ",11
"dhl_facility_11596",11596,"CADIZ",11
"dhl_facility_11597",11597,"CADIZ",11
"dhl_facility_11600",11600,"CADIZ",11
"dhl_facility_11610",11610,"CADIZ",11
"dhl_facility_11611",11611,"CADIZ",11
"dhl_facility_11612",11612,"CADIZ",11
"dhl_facility_11620",11620,"CADIZ",11
"dhl_facility_11630",11630,"CADIZ",11
"dhl_facility_11638",11638,"CADIZ",11
"dhl_facility_11639",11639,"CADIZ",11
"dhl_facility_11640",11640,"CADIZ",11
